restaurant,reviewer,review_date,reviewer_rating,day_night
진주섬,지혜로운 맛사냥꾼_8303,2025.12.27,5.0,저녁
진주섬,씩씩한 개척가_1353,2025.12.26,5.0,저녁
진주섬,낮바미,2025.12.26,5.0,저녁
진주섬,서래마을미식가,2025.12.25,4.0,저녁
진주섬,특별한 개척가_58608,2025.12.24,2.5,저녁
진주섬,김1퍽춘,2025.12.24,4.5,저녁
진주섬,성공한 미식가_94237,2025.12.10,4.7,저녁
진주섬,bon0524,2025.12.09,4.5,저녁
보보식당 광화문점,햠냐함냐ㅡㅡㅡㅡ,2026.01.14,4.3,점심
보보식당 광화문점,un bel di,2026.01.14,5.0,점심
보보식당 광화문점,,,,
보보식당 광화문점,Unknown,Unknown,Unknown,Unknown
보보식당 광화문점,허준석,2026.01.11,4.0,저녁
보보식당 광화문점,인기많은 맛사냥꾼_1410,2026.01.11,4.0,저녁
보보식당 광화문점,발랄한 미식가_44447,2026.01.11,4.3,저녁
보보식당 광화문점,이이커,,,
보보식당 광화문점,Uoon011,2026.01.08,3.3,저녁
보보식당 광화문점,romi woo,2026.01.06,5.0,저녁
보보식당 광화문점,성공한 셀럽_11796,2026.01.06,5.0,저녁
보보식당 광화문점,샤샤삭,2026.01.03,3.7,점심
보보식당 광화문점,최고의 맛사냥꾼_1409,2026.01.02,5.0,
보보식당 광화문점,신화를창조하는,2026.01.02,5.0,저녁
보보식당 광화문점,딘동욱,2026.01.02,4.3,저녁
보보식당 광화문점,Mimiss,2026.01.02,3.2,점심
보보식당 광화문점,비범한 식도락가_8056,2025.12.29,5.0,점심
보보식당 광화문점,서초꿀벌,2025.12.29,4.7,점심
보보식당 광화문점,Jenniendless,2025.12.29,3.8,저녁
보보식당 광화문점,왕서방!,2025.12.25,5.0,점심
보보식당 광화문점,hahac****,,,
보보식당 광화문점,rockher,2025.12.22,5.0,저녁
보보식당 광화문점,아름22,2025.12.20,5.0,
보보식당 광화문점,gommigomm2,2025.12.16,4.8,점심
보보식당 광화문점,bunabuna1,2025.12.15,5.0,점심
보보식당 광화문점,foodnwine,2025.12.15,5.0,점심
옥돌현옥,새로운 식도락가_9793,2026.01.12,5.0,
옥돌현옥,멋진 식객_44925,2026.01.10,5.0,
옥돌현옥,비만다람쥐,2026.01.03,5.0,
옥돌현옥,꿈꾸는 미식가_92495,2026.01.01,5.0,
옥돌현옥,potato0701,2025.12.31,2.5,
옥돌현옥,성주김,2025.12.28,5.0,
옥돌현옥,헤지니다,2025.12.28,5.0,
옥돌현옥,재능있는 미식가_5171,2025.12.25,5.0,
옥돌현옥,디노마드2,2025.12.25,3.7,
옥돌현옥,도도한 개척가_32411,2025.12.23,5.0,
옥돌현옥,양냠냐미,2025.12.23,5.0,
옥돌현옥,깜찍한 식객_52006,2025.12.21,5.0,
옥돌현옥,Unknown,Unknown,Unknown,Unknown
미가키,위트있는 식도락가_75686,2026.01.14,5.0,저녁
미가키,특별한 식도락가_8110,2026.01.12,5.0,저녁
미가키,쪼꼬네,2026.01.12,5.0,점심
미가키,넬순자,2026.01.11,5.0,저녁
미가키,코코석,2026.01.10,5.0,점심
미가키,루이 13,2026.01.09,5.0,저녁
미가키,위트있는 식도락가_75686,2026.01.09,5.0,점심
미가키,특별한 셀럽_40437,2026.01.07,5.0,저녁
미가키,God is able,2026.01.07,5.0,점심
미가키,miob****,2026.01.03,5.0,저녁
미가키,kiminook,2026.01.02,5.0,저녁
미가키,궴둥이,2025.12.27,4.8,저녁
미가키,Unknown,Unknown,Unknown,Unknown
미가키,Eunk,2025.12.27,4.8,저녁
미가키,삐까,2025.12.27,5.0,저녁
미가키,golf****,2025.12.27,5.0,점심
미가키,유명한 맛사냥꾼_74110,2025.12.26,5.0,저녁
미가키,2binM,2025.12.26,5.0,점심
미가키,발랄한 개척가_33970,2025.12.24,5.0,점심
미가키,JP0213,2025.12.24,5.0,점심
미가키,밍트씨,2025.12.24,5.0,저녁
미가키,si0938,2025.12.23,5.0,저녁
미가키,제니스타,2025.12.22,5.0,점심
미가키,narilala,2025.12.20,5.0,점심
미가키,남큐0202,2025.12.19,4.5,저녁
미가키,광희,2025.12.19,5.0,점심
미가키,리아톰,2025.12.18,5.0,점심
미가키,Onefineday87,2025.12.16,5.0,저녁
미가키,Epicurean77,2025.12.16,5.0,저녁
미가키,정환혁,2025.12.14,4.3,저녁
미가키,혀니03,2025.12.13,5.0,점심
미가키,Cloudio Serafino,2025.12.13,5.0,점심
미가키,웅이공주,2025.12.12,5.0,저녁
미가키,이유가없지유,2025.12.10,5.0,저녁
을지깐깐 원그로브점,MARVEN,2026.01.11,3.5,
을지깐깐 원그로브점,이정아928,2026.01.11,4.5,저녁
을지깐깐 원그로브점,흥미로운 마스터_79995,2026.01.11,5.0,점심
을지깐깐 원그로브점,위트있는 미식가_71247,2026.01.10,4.3,저녁
을지깐깐 원그로브점,캐치더테이스트,2026.01.10,3.3,
을지깐깐 원그로브점,비범한 개척가_78379,2026.01.09,3.0,
을지깐깐 원그로브점,링킹숙,2026.01.09,4.0,점심
을지깐깐 원그로브점,숭댕,2026.01.09,5.0,저녁
을지깐깐 원그로브점,다스파커블로,2026.01.08,5.0,저녁
을지깐깐 원그로브점,멋진 식객_9876,2026.01.04,4.8,저녁
을지깐깐 원그로브점,라이라이라이언,2026.01.04,5.0,저녁
을지깐깐 원그로브점,똑똑한 마스터_33522,2026.01.04,2.3,
을지깐깐 원그로브점,Unknown,Unknown,Unknown,Unknown
을지깐깐 원그로브점,꿈꾸는 마스터_15403,2026.01.04,2.0,저녁
을지깐깐 원그로브점,지애냥,2025.12.25,4.7,
을지깐깐 원그로브점,휴storage,2025.12.24,3.7,저녁
을지깐깐 원그로브점,럽흘리나,2025.12.21,4.3,
을지깐깐 원그로브점,재미있는 식객_19627,2025.12.09,5.0,
을지깐깐 원그로브점,카락,2025.12.09,5.0,
모노로그,가루맘,2026.01.11,5.0,저녁
모노로그,Supershin-NJ,2026.01.08,5.0,저녁
모노로그,Youhyun Kim,2026.01.08,5.0,저녁
모노로그,dwc1,2026.01.07,2.5,저녁
모노로그,리슬림,2025.12.30,5.0,저녁
모노로그,yyykkk1,2025.12.29,5.0,저녁
모노로그,루이 사랑,2025.12.26,4.5,저녁
모노로그,서울맛집만뿌셔요,2025.12.25,5.0,저녁
모노로그,샴배인조아하는뿡뿡이,2025.12.24,5.0,저녁
모노로그,활기찬 셀럽_998,2025.12.22,5.0,저녁
모노로그,WOODY KIM,2025.12.19,5.0,저녁
모노로그,adorable_jung,2025.12.17,5.0,저녁
모노로그,Unknown,Unknown,Unknown,Unknown
모노로그,yyykkk1,2025.12.17,5.0,저녁
모노로그,내이름어때,2025.12.15,5.0,저녁
모노로그,모구모구꼰,2025.12.15,5.0,저녁
래빗홀버거 성수,공대위린이,2026.01.12,5.0,저녁
래빗홀버거 성수,유후파파,2026.01.12,5.0,저녁
래빗홀버거 성수,SuJu,2026.01.10,5.0,저녁
래빗홀버거 성수,crystal061,2026.01.07,5.0,저녁
래빗홀버거 성수,마르코민,2026.01.05,5.0,저녁
래빗홀버거 성수,정직한 맛사냥꾼_70443,2026.01.02,5.0,저녁
래빗홀버거 성수,겨누서별,2025.12.31,5.0,저녁
래빗홀버거 성수,rockher,2025.12.26,5.0,저녁
래빗홀버거 성수,Unknown,Unknown,Unknown,Unknown
주마등,라아인,2026.01.13,5.0,
주마등,행복한 미식가_92696,2026.01.12,4.5,
주마등,호시나,2026.01.11,3.8,
주마등,성공한 식객_64127,2026.01.10,2.7,
주마등,밤비쭈,2026.01.07,4.5,
주마등,최고의 셀럽_54322,2026.01.05,2.0,
주마등,yicherry,2025.12.28,4.0,
주마등,새로운 맛사냥꾼_42896,2025.12.27,3.0,
주마등,허씨vV,2025.12.27,4.5,
주마등,데잍트,2025.12.25,1.8,
주마등,기분좋은 개척가_23362,2025.12.21,4.5,
보타르가 비노,soo_dr,2026.01.14,4.7,저녁
보타르가 비노,즐거운 맛사냥꾼_11412,2026.01.14,5.0,저녁
보타르가 비노,Hhhhhhhhhl,2026.01.13,5.0,저녁
보타르가 비노,재미있는 마스터_197,2026.01.12,5.0,저녁
보타르가 비노,hanahalvision,2026.01.12,5.0,저녁
보타르가 비노,솔직한 미식가_48944,2026.01.11,5.0,저녁
보타르가 비노,마리라도,2026.01.11,5.0,저녁
보타르가 비노,김캐,2026.01.11,4.5,저녁
보타르가 비노,asklepios,2026.01.11,5.0,저녁
보타르가 비노,wjb4268,2026.01.10,5.0,저녁
보타르가 비노,Unknown,Unknown,Unknown,Unknown
보타르가 비노,마왕83,2026.01.10,5.0,저녁
보타르가 비노,그린쥬스,2026.01.10,5.0,저녁
보타르가 비노,세.젤.귀. 금동!!!!,2026.01.10,5.0,저녁
보타르가 비노,행복한 개척가_7536,2026.01.10,5.0,저녁
보타르가 비노,Ray1025,2026.01.09,5.0,저녁
보타르가 비노,원피스긴타마,2026.01.09,5.0,저녁
보타르가 비노,재능있는 마스터_76232,2026.01.09,4.2,저녁
보타르가 비노,YH1313,2026.01.09,4.8,저녁
보타르가 비노,조용한 미식가_86614,2026.01.08,5.0,저녁
보타르가 비노,화끈한뒷머리,2026.01.08,5.0,저녁
보타르가 비노,예진뽀렙,2026.01.08,5.0,저녁
보타르가 비노,초록구슬,2026.01.07,5.0,저녁
보타르가 비노,drooop,2026.01.07,5.0,저녁
보타르가 비노,브라크13,2026.01.07,5.0,저녁
보타르가 비노,리진철,2026.01.05,5.0,저녁
보타르가 비노,빛나는 식도락가_82772,2026.01.03,5.0,저녁
보타르가 비노,배대용~,2026.01.02,5.0,저녁
보타르가 비노,인지0327,2026.01.02,5.0,저녁
보타르가 비노,Tobii,2026.01.02,5.0,저녁
보타르가 비노,애나애나,2026.01.01,4.5,저녁
보타르가 비노,섬말골퍼,2025.12.31,5.0,저녁
보타르가 비노,즐거운 식도락가_82548,2025.12.31,4.5,저녁
보타르가 비노,슈파듀파케이,2025.12.31,5.0,저녁
보타르가 비노,p95,2025.12.30,5.0,저녁
보타르가 비노,Heo Woo Jin,2025.12.29,4.8,저녁
보타르가 비노,빛또리,2025.12.28,5.0,저녁
보타르가 비노,몽키킴,2025.12.27,5.0,저녁
보타르가 비노,킴도도님,2025.12.27,5.0,저녁
보타르가 비노,그린쥬스,2025.12.27,5.0,저녁
보타르가 비노,즐거운 맛사냥꾼_11412,2025.12.26,5.0,저녁
보타르가 비노,morish,2025.12.26,5.0,저녁
보타르가 비노,부바,2025.12.26,5.0,저녁
보타르가 비노,정수연4,2025.12.25,5.0,저녁
보타르가 비노,발랄한 식객_5000,2025.12.25,5.0,저녁
보타르가 비노,Dh_ch01,2025.12.24,5.0,저녁
보타르가 비노,강신우,2025.12.24,5.0,저녁
보타르가 비노,원피스긴타마,2025.12.24,5.0,저녁
보타르가 비노,앵그리팬다,2025.12.23,5.0,저녁
보타르가 비노,gusto798,2025.12.23,5.0,저녁
보타르가 비노,Asdfghjklk,2025.12.23,4.8,저녁
보타르가 비노,활기찬 식객_38305,2025.12.22,5.0,저녁
보타르가 비노,인기많은 미식가_72521,2025.12.20,5.0,저녁
보타르가 비노,full of sunshine,2025.12.19,5.0,저녁
보타르가 비노,온화한 미식가_68210,2025.12.19,5.0,저녁
보타르가 비노,Milchstra,2025.12.19,5.0,저녁
보타르가 비노,맛도리길쩨발,2025.12.19,5.0,저녁
보타르가 비노,새로운 미식가_11688,2025.12.19,5.0,저녁
보타르가 비노,peachsq,2025.12.18,5.0,저녁
보타르가 비노,Sarah H C,2025.12.18,5.0,저녁
보타르가 비노,mnsngh,2025.12.18,5.0,저녁
보타르가 비노,우수한 미식가_44335,2025.12.18,4.7,저녁
보타르가 비노,원피스긴타마,2025.12.17,5.0,저녁
보타르가 비노,효수리엄마,2025.12.17,5.0,저녁
보타르가 비노,시음적기,2025.12.17,5.0,저녁
보타르가 비노,Minigomo,2025.12.16,5.0,저녁
보타르가 비노,ㅈㅓㅇㅎㅗㅏ,2025.12.15,5.0,저녁
보타르가 비노,브라크13,2025.12.15,5.0,저녁
보타르가 비노,재미있는 식도락가_93395,2025.12.13,5.0,저녁
보타르가 비노,박로베,2025.12.13,5.0,저녁
보타르가 비노,건강한 개척가_91920,2025.12.13,2.7,저녁
보타르가 비노,미맹,2025.12.13,5.0,저녁
보타르가 비노,개굴개굴원조,2025.12.12,5.0,저녁
보타르가 비노,도슬릿,2025.12.12,5.0,저녁
보타르가 비노,빛또리,2025.12.10,5.0,저녁
보타르가 비노,나는능이버섯,2025.12.09,5.0,저녁
보타르가 비노,비범한 식객_62244,2025.12.09,5.0,저녁
보타르가 비노,p95,2025.12.09,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,혜로로중사,2026.01.13,4.5,점심
더 이탈리안 클럽 현대 무역센터점,고모래 생드니 장발장,2026.01.11,3.8,저녁
더 이탈리안 클럽 현대 무역센터점,화려한 미식가_85400,2026.01.10,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,heejung17,2026.01.10,4.5,저녁
더 이탈리안 클럽 현대 무역센터점,재미있는 개척가_61748,2026.01.10,3.5,점심
더 이탈리안 클럽 현대 무역센터점,ㄱㅇㅇ짭짭박사,2026.01.09,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,빛나는 개척가_45013,2026.01.08,5.0,점심
더 이탈리안 클럽 현대 무역센터점,리사05,2026.01.01,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,유명한 맛사냥꾼_75541,2025.12.30,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,OJS_,2025.12.27,3.7,점심
더 이탈리안 클럽 현대 무역센터점,커 밋,2025.12.25,4.5,점심
더 이탈리안 클럽 현대 무역센터점,쪼이쩡재이,2025.12.25,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,Unknown,Unknown,Unknown,Unknown
더 이탈리안 클럽 현대 무역센터점,엠틸다,2025.12.24,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,미또리,2025.12.24,5.0,저녁
더 이탈리안 클럽 현대 무역센터점,경쾌한 마스터_53420,2025.12.23,5.0,점심
더 이탈리안 클럽 현대 무역센터점,서울시스터즈,2025.12.22,5.0,점심
더 이탈리안 클럽 현대 무역센터점,고독한 마스터_20374,2025.12.17,5.0,점심
더 이탈리안 클럽 현대 무역센터점,에디87,2025.12.15,5.0,저녁
깐깐 스타필드에비뉴그랑서울점,경쾌한 미식가_82886,2026.01.09,3.0,
랑빠스81,와이너프리,2026.01.12,5.0,저녁
랑빠스81,정은이얌~★,2026.01.12,4.0,저녁
랑빠스81,기분좋은 식객_3900,2026.01.11,4.0,저녁
랑빠스81,고독한 맛사냥꾼_66875,2026.01.11,4.8,저녁
랑빠스81,맛있으면리뷰할게요,2026.01.10,5.0,저녁
랑빠스81,꿈꾸는 식객_15104,2026.01.10,5.0,저녁
랑빠스81,쾌활한 식도락가_64600,2026.01.10,5.0,저녁
랑빠스81,알로칼리,2026.01.09,1.3,저녁
랑빠스81,나나G,2026.01.07,5.0,저녁
랑빠스81,몽몽이와밍끼,2026.01.05,5.0,저녁
랑빠스81,joujou89,2026.01.04,4.5,저녁
랑빠스81,비범한 셀럽_22112,2026.01.04,5.0,점심
랑빠스81,Unknown,Unknown,Unknown,Unknown
랑빠스81,쾌활한 마스터_51923,2026.01.04,4.7,점심
랑빠스81,경쾌한 마스터_63125,2026.01.03,5.0,저녁
랑빠스81,sungholim,2026.01.02,5.0,저녁
랑빠스81,ChloeJust,2026.01.02,5.0,저녁
랑빠스81,브루베리잼,2026.01.02,4.5,저녁
랑빠스81,재능있는 미식가_91471,2026.01.02,5.0,저녁
랑빠스81,미식999,2026.01.02,5.0,저녁
랑빠스81,슈롱슈,2026.01.01,5.0,저녁
랑빠스81,지혜로운 식도락가_1549,2026.01.01,5.0,점심
랑빠스81,기분좋은 식객_54092,2025.12.31,4.0,점심
랑빠스81,비비드에밀리,2025.12.31,5.0,점심
랑빠스81,"Yang, Eunyoung",2025.12.30,3.8,저녁
랑빠스81,이븐한우현,2025.12.30,5.0,저녁
랑빠스81,Honey mom,2025.12.29,5.0,점심
랑빠스81,지안파다,2025.12.29,5.0,점심
랑빠스81,석우!,2025.12.28,3.5,저녁
랑빠스81,크하하헐,2025.12.28,4.8,점심
랑빠스81,아름다운 셀럽_77255,2025.12.28,4.0,점심
랑빠스81,밝은 식도락가_322,2025.12.27,4.0,점심
랑빠스81,행복한 맛사냥꾼_26485,2025.12.27,5.0,점심
랑빠스81,Anna0422,2025.12.26,5.0,저녁
랑빠스81,얌얌쩝쩝,2025.12.26,5.0,점심
랑빠스81,고독한 맛사냥꾼_42368,2025.12.26,4.0,점심
랑빠스81,유쾌한순두부,2025.12.26,5.0,점심
랑빠스81,위트있는 맛사냥꾼_33278,2025.12.26,4.0,점심
랑빠스81,유명한 개척가_81235,2025.12.26,5.0,저녁
랑빠스81,감금당함,2025.12.25,5.0,저녁
랑빠스81,쾌활한 셀럽_50702,2025.12.25,5.0,저녁
랑빠스81,녜녜_,2025.12.25,4.0,저녁
랑빠스81,예리한 마스터_51582,2025.12.25,2.0,점심
랑빠스81,얌얌쩝쩝,2025.12.24,5.0,저녁
랑빠스81,비범한 개척가_15283,2025.12.24,5.0,점심
랑빠스81,원근감,2025.12.22,5.0,저녁
랑빠스81,특별한 마스터_17291,2025.12.21,4.0,저녁
랑빠스81,강준욱,2025.12.21,5.0,저녁
랑빠스81,맛있는 게 젤좋아,2025.12.19,5.0,저녁
랑빠스81,양 연주,2025.12.18,5.0,점심
랑빠스81,성공한 마스터_36649,2025.12.15,5.0,점심
랑빠스81,얌얌쩝쩝,2025.12.15,5.0,점심
랑빠스81,행복한 맛사냥꾼_83787,2025.12.15,4.5,저녁
랑빠스81,행복한 맛사냥꾼_48979,2025.12.14,3.5,저녁
랑빠스81,고독한 마스터_56980,2025.12.14,5.0,저녁
대동옥 을지로 본점,더써드,2026.01.14,4.0,점심
대동옥 을지로 본점,긴머리맨,2026.01.08,5.0,저녁
대동옥 을지로 본점,난1렙이요,2026.01.07,4.7,저녁
대동옥 을지로 본점,충동구매자,2026.01.05,5.0,저녁
대동옥 을지로 본점,올라경,2026.01.02,4.0,점심
대동옥 을지로 본점,pharmacy,2026.01.02,4.3,점심
대동옥 을지로 본점,솔직한 셀럽_82000,2026.01.01,3.0,점심
대동옥 을지로 본점,여유로운 식객_17710,2026.01.01,5.0,점심
대동옥 을지로 본점,똑똑한 식도락가_52427,2025.12.30,1.5,점심
대동옥 을지로 본점,유명한 맛사냥꾼_61595,2025.12.25,3.7,점심
대동옥 을지로 본점,Noh Lia,2025.12.22,1.0,
대동옥 을지로 본점,논버노마노,2025.12.17,4.7,저녁
대동옥 을지로 본점,Unknown,Unknown,Unknown,Unknown
대동옥 을지로 본점,멋진 셀럽_18229,2025.12.09,5.0,저녁
대동옥 을지로 본점,이라서,2025.12.09,4.3,점심
여의주 훠궈관,인기많은 미식가_15582,2026.01.14,5.0,점심
여의주 훠궈관,swlee02,2026.01.14,2.5,저녁
여의주 훠궈관,킴두빵,2026.01.13,2.0,점심
여의주 훠궈관,유명한 식객_83022,2026.01.12,5.0,저녁
여의주 훠궈관,아름다운 맛사냥꾼_24001,2026.01.12,5.0,저녁
여의주 훠궈관,행복한 미식가,2026.01.09,5.0,점심
여의주 훠궈관,조용한 미식가_10620,2026.01.09,4.5,점심
여의주 훠궈관,씩씩한 셀럽_83505,2026.01.05,2.0,저녁
여의주 훠궈관,춉찹,2026.01.04,1.0,저녁
여의주 훠궈관,킨나라공쥬님,2026.01.03,4.5,점심
여의주 훠궈관,김하은입니다나까,2026.01.03,2.7,저녁
여의주 훠궈관,spk1199,2026.01.03,5.0,점심
여의주 훠궈관,Unknown,Unknown,Unknown,Unknown
여의주 훠궈관,전부시나모롤,2026.01.03,4.0,저녁
여의주 훠궈관,박소마,2026.01.02,5.0,저녁
여의주 훠궈관,새로운 개척가_28969,2025.12.31,5.0,점심
여의주 훠궈관,재능있는 맛사냥꾼_30790,2025.12.29,5.0,저녁
여의주 훠궈관,에릭문사장,2025.12.29,5.0,저녁
여의주 훠궈관,조용한 맛사냥꾼_93136,2025.12.26,4.0,저녁
여의주 훠궈관,코딱지렁이,2025.12.24,5.0,저녁
여의주 훠궈관,위트있는 미식가_62494,2025.12.24,5.0,저녁
여의주 훠궈관,예리한 셀럽_14631,2025.12.21,5.0,저녁
여의주 훠궈관,호지모지코지,2025.12.20,2.0,저녁
여의주 훠궈관,비범한 셀럽_69405,2025.12.16,4.5,저녁
여의주 훠궈관,쪄서볶은감자칩,2025.12.16,5.0,저녁
여의주 훠궈관,위트있는 개척가_34901,2025.12.16,5.0,점심
여의주 훠궈관,맛탐험가7,2025.12.16,5.0,저녁
여의주 훠궈관,지용원짱,2025.12.16,5.0,저녁
여의주 훠궈관,열혈땅철,2025.12.13,5.0,저녁
여의주 훠궈관,Undergroundking,2025.12.09,5.0,저녁
어물전 청 한남점,코코예니,2026.01.14,5.0,저녁
어물전 청 한남점,씩씩한 맛사냥꾼_60963,2026.01.14,4.7,점심
어물전 청 한남점,스시느좋,2026.01.13,5.0,저녁
어물전 청 한남점,우수한 마스터_39194,2026.01.11,5.0,저녁
어물전 청 한남점,윤준열,2026.01.11,3.0,저녁
어물전 청 한남점,쾌활한 미식가_82176,2026.01.11,5.0,저녁
어물전 청 한남점,윤뽀,2026.01.11,5.0,저녁
어물전 청 한남점,빛나는 셀럽_5709,2026.01.11,3.7,점심
어물전 청 한남점,이현지2222,2026.01.10,5.0,저녁
어물전 청 한남점,기분좋은 식객_26495,2026.01.10,5.0,저녁
어물전 청 한남점,솔직한 맛사냥꾼_86204,2026.01.10,4.8,저녁
어물전 청 한남점,박병준2,2026.01.09,5.0,저녁
어물전 청 한남점,Unknown,Unknown,Unknown,Unknown
어물전 청 한남점,기분좋은 마스터_57616,2026.01.09,5.0,저녁
어물전 청 한남점,디뮤어,2026.01.09,1.0,저녁
어물전 청 한남점,깜찍한 셀럽_35875,2026.01.08,4.7,저녁
어물전 청 한남점,아름다운 맛사냥꾼_19333,2026.01.08,5.0,저녁
어물전 청 한남점,상냥한 효정쓰,2026.01.06,5.0,저녁
어물전 청 한남점,호기심 많은 마스터_23837,2026.01.06,5.0,저녁
어물전 청 한남점,발랄한 식객_29138,2026.01.05,5.0,저녁
어물전 청 한남점,강직한 개척가_25545,2026.01.04,4.5,저녁
어물전 청 한남점,활기찬 식객_13678,2026.01.04,5.0,저녁
어물전 청 한남점,소심한 덤벙이,2026.01.04,5.0,저녁
어물전 청 한남점,Seo young,2026.01.04,4.0,점심
어물전 청 한남점,비범한 식객_50135,2026.01.04,4.7,저녁
어물전 청 한남점,아름다운 식도락가_7722,2026.01.04,2.2,저녁
어물전 청 한남점,karin ishida,2026.01.04,5.0,저녁
어물전 청 한남점,clairahyun,2026.01.02,3.5,저녁
어물전 청 한남점,온화한 식도락가_34907,2026.01.02,5.0,저녁
어물전 청 한남점,cocoono88,2026.01.02,4.5,저녁
어물전 청 한남점,동네흑구,2026.01.02,3.5,저녁
어물전 청 한남점,부드러운 맛사냥꾼_89215,2026.01.01,4.2,저녁
어물전 청 한남점,새콤달콤윤미,2026.01.01,5.0,저녁
어물전 청 한남점,David301,2026.01.01,4.5,저녁
어물전 청 한남점,이글비노,2025.12.31,3.0,저녁
어물전 청 한남점,아기 사슴,2025.12.31,3.3,저녁
어물전 청 한남점,삼복귀공자,2025.12.31,4.5,저녁
어물전 청 한남점,글라라1,2025.12.31,3.0,저녁
어물전 청 한남점,정다정,2025.12.31,3.5,저녁
어물전 청 한남점,Eat Drink Live,2025.12.31,4.2,저녁
어물전 청 한남점,염희정 Jamie Yeom,2025.12.31,2.3,저녁
어물전 청 한남점,김정아입니다,2025.12.31,5.0,저녁
어물전 청 한남점,sequoia87,2025.12.30,5.0,저녁
어물전 청 한남점,비범한 식객_28585,2025.12.30,5.0,저녁
어물전 청 한남점,la,2025.12.29,5.0,저녁
어물전 청 한남점,나비겅쥬르,2025.12.29,5.0,저녁
어물전 청 한남점,증평밀당녀,2025.12.29,4.8,점심
어물전 청 한남점,빛나는 대식가,2025.12.29,3.8,저녁
어물전 청 한남점,유대영,2025.12.29,5.0,저녁
어물전 청 한남점,안성줴솊,2025.12.28,3.0,저녁
어물전 청 한남점,아름다운 맛사냥꾼_74246,2025.12.28,5.0,저녁
어물전 청 한남점,le91****,2025.12.28,4.3,점심
어물전 청 한남점,남다른 셀럽_59957,2025.12.28,5.0,저녁
어물전 청 한남점,꼼꼼한 셀럽_79494,2025.12.28,5.0,저녁
어물전 청 한남점,맛찾아 삼만리,2025.12.28,4.5,저녁
어물전 청 한남점,무니정어어엉,2025.12.28,1.0,점심
어물전 청 한남점,제라드중거리,2025.12.28,5.0,저녁
어물전 청 한남점,Katie513,2025.12.27,4.5,저녁
어물전 청 한남점,빛나는 식객_98834,2025.12.27,3.0,점심
어물전 청 한남점,Chltjdbs,2025.12.27,5.0,점심
어물전 청 한남점,지혜로운 셀럽_16478,2025.12.26,5.0,저녁
어물전 청 한남점,멋진 마스터_72704,2025.12.26,5.0,저녁
어물전 청 한남점,연담지우,2025.12.26,4.5,저녁
어물전 청 한남점,다뷘치이,2025.12.26,5.0,저녁
어물전 청 한남점,신나는 식객_8201,2025.12.26,5.0,점심
어물전 청 한남점,행복한 미식가_50788,2025.12.25,5.0,저녁
어물전 청 한남점,꿈꾸는 개척가_89273,2025.12.25,5.0,저녁
어물전 청 한남점,위트있는 개척가_40774,2025.12.25,5.0,저녁
어물전 청 한남점,행복한 식객_35601,2025.12.25,4.7,저녁
어물전 청 한남점,고등어학살자,2025.12.25,2.7,저녁
어물전 청 한남점,spargo,2025.12.24,4.0,저녁
어물전 청 한남점,유명한 셀럽_38720,2025.12.24,1.0,저녁
어물전 청 한남점,착한 셀럽_67531,2025.12.24,2.3,점심
어물전 청 한남점,holiccer,2025.12.22,5.0,저녁
어물전 청 한남점,화려한 맛사냥꾼_42445,2025.12.22,4.5,저녁
어물전 청 한남점,ajseol,2025.12.22,5.0,저녁
어물전 청 한남점,푸른하늘과산,2025.12.21,4.5,저녁
어물전 청 한남점,새로운 미식가_61617,2025.12.21,5.0,저녁
어물전 청 한남점,JY_lee,2025.12.21,5.0,저녁
어물전 청 한남점,활기찬 식객_13678,2025.12.21,5.0,점심
어물전 청 한남점,꿈꾸는 개척가_81914,2025.12.21,4.5,저녁
어물전 청 한남점,요셉피나,2025.12.21,3.7,저녁
어물전 청 한남점,므루,2025.12.19,5.0,저녁
어물전 청 한남점,스텔라맘,2025.12.18,5.0,저녁
어물전 청 한남점,따뜻한 셀럽_33116,2025.12.16,4.2,저녁
어물전 청 한남점,Poompoom,2025.12.16,5.0,점심
어물전 청 한남점,새로운 마스터_77875,2025.12.15,5.0,저녁
어물전 청 한남점,우수한 식도락가_14107,2025.12.14,4.0,저녁
어물전 청 한남점,테테,2025.12.14,4.5,저녁
어물전 청 한남점,채이쓔,2025.12.13,4.2,저녁
어물전 청 한남점,최고의 마스터_33052,2025.12.12,4.5,저녁
어물전 청 한남점,gamja1,2025.12.12,5.0,저녁
어물전 청 한남점,rlawldnn,2025.12.12,5.0,저녁
어물전 청 한남점,먼훗날,2025.12.11,4.7,저녁
만가타,JHD,2026.01.13,5.0,점심
만가타,뀽?,2026.01.13,5.0,저녁
만가타,호기심 많은 마스터_13914,2026.01.13,5.0,점심
만가타,비범한 식도락가_3519,2026.01.12,5.0,저녁
만가타,예리한 식객_67358,2026.01.11,5.0,저녁
만가타,호기심 많은 미식가_87021,2026.01.11,5.0,점심
만가타,밝은 개척가_57477,2026.01.11,5.0,저녁
만가타,jeong.in,2026.01.11,5.0,저녁
만가타,유영은 고프다,2026.01.11,5.0,저녁
만가타,이한승2,2026.01.11,4.3,점심
