restaurant,reviewer,review_date,reviewer_rating,day_night
래빗홀버거 성수,위트있는 맛사냥꾼_99970,2026.01.19,5.0,저녁
보타르가 비노,말 랑,2026.01.21,4.7,저녁
보타르가 비노,쾌활한 식객_68795,2026.01.20,5.0,저녁
보타르가 비노,원피스긴타마,2026.01.20,5.0,저녁
보타르가 비노,Floria,2026.01.18,5.0,저녁
랑빠스81,Jyong.,2026.01.20,2.8,저녁
랑빠스81,고독한 마스터_31498,2026.01.18,5.0,점심
대동옥 을지로 본점,성공한 맛사냥꾼_85338,2026.01.19,5.0,점심
대동옥 을지로 본점,성공한 맛사냥꾼_85338,2026.01.18,5.0,점심
여의주 훠궈관,씩씩한 개척가_89385,2026.01.20,5.0,점심
어물전 청 한남점,딘동욱,2026.01.21,4.3,저녁
어물전 청 한남점,눈누난나누기,2026.01.20,5.0,점심
어물전 청 한남점,기분좋은 식도락가_24909,2026.01.20,4.5,저녁
어물전 청 한남점,새로운 마스터_26988,2026.01.20,5.0,점심
어물전 청 한남점,용용이잉이,2026.01.19,5.0,저녁
어물전 청 한남점,Chgs,2026.01.19,4.7,저녁
어물전 청 한남점,정범진,2026.01.19,5.0,저녁
어물전 청 한남점,고독한 맛사냥꾼_18240,2026.01.19,4.0,저녁
어물전 청 한남점,오성진48,2026.01.18,3.7,점심
만가타,goivy****,2026.01.20,5.0,점심
만가타,만보객,2026.01.19,5.0,저녁
만가타,로제마인,2026.01.19,4.5,점심
만가타,leh****,2026.01.18,4.8,저녁
만가타,남다른 미식가_38262,2026.01.18,5.0,점심
무탄 광화문점,재미있는 마스터_4031,2026.01.20,3.0,저녁
소바쥬,몬탈치노,2026.01.19,5.0,점심
무탄 코엑스점,하영111,2026.01.20,5.0,
무탄 코엑스점,도한22,2026.01.20,1.7,
무탄 코엑스점,도링이,2026.01.20,2.0,
무탄 코엑스점,온화한 맛사냥꾼_80588,2026.01.20,5.0,
무탄 코엑스점,행운 클러버,2026.01.18,5.0,
죠죠 용산점,참새구경,2026.01.21,3.2,
죠죠 용산점,특별한 개척가_1170,2026.01.21,4.5,
죠죠 용산점,찌니니니노,2026.01.20,4.0,
죠죠 용산점,인기많은 셀럽_79874,2026.01.20,2.0,
죠죠 용산점,똑똑한 마스터_26923,2026.01.20,5.0,
죠죠 용산점,매생이특전복죽,2026.01.20,5.0,
죠죠 용산점,비범한 식객_62356,2026.01.19,5.0,
죠죠 용산점,위트있는 개척가_84069,2026.01.19,5.0,저녁
죠죠 용산점,sshyunii,2026.01.19,5.0,점심
죠죠 용산점,해피요정,2026.01.19,5.0,
죠죠 용산점,버새들,2026.01.18,1.0,
죠죠 용산점,세렌디13,2026.01.18,4.0,
죠죠 용산점,하이_27445,2026.01.18,4.5,
죠죠 용산점,조0ㅣ,2026.01.18,5.0,
서울다이닝,위트있는 마스터_6797,2026.01.20,4.5,점심
서울다이닝,건강한 식객_52912,2026.01.20,5.0,점심
서울다이닝,지워니볼,2026.01.19,5.0,저녁
칸세이 Kansei,인기많은 마스터_25120,2026.01.21,5.0,저녁
칸세이 Kansei,♡ 융디 ♡,2026.01.20,5.0,저녁
칸세이 Kansei,74071****,2026.01.20,4.5,저녁
히카리모노,김경래2,2026.01.20,3.5,점심
히카리모노,쾌활한 개척가_89777,2026.01.20,3.0,저녁
히카리모노,Deptryu,2026.01.20,2.3,저녁
히카리모노,초믈리에,2026.01.20,4.0,점심
히카리모노,김희선2222,2026.01.20,4.2,저녁
히카리모노,킴도도님,2026.01.20,5.0,저녁
히카리모노,Kme0616,2026.01.20,4.0,저녁
히카리모노,Kkovii,2026.01.19,4.8,저녁
히카리모노,손투덜,2026.01.19,5.0,저녁
히카리모노,율멍이,2026.01.19,5.0,저녁
히카리모노,똑똑한 셀럽_69730,2026.01.19,5.0,저녁
히카리모노,여니2222,2026.01.19,5.0,저녁
히카리모노,민수99,2026.01.19,4.3,저녁
히카리모노,Sally j,2026.01.19,5.0,저녁
히카리모노,발랄한 셀럽_23242,2026.01.19,3.5,저녁
히카리모노,대비까루,2026.01.19,4.0,점심
히카리모노,specialey,2026.01.18,5.0,저녁
히카리모노,고독한 식객_91110,2026.01.18,1.0,저녁
히카리모노,성공한 개척가_5814,2026.01.18,1.0,저녁
히카리모노,기분좋은 식도락가_79721,2026.01.18,5.0,저녁
히카리모노,나영재.,2026.01.18,5.0,저녁
히카리모노,지혜지애님,2026.01.18,5.0,저녁
히카리모노,Youuuuuu,2026.01.18,5.0,저녁
히카리모노,꼼꼼한 셀럽_91305,2026.01.18,3.5,점심
히카리모노,온화한 식객_90547,2026.01.18,4.5,저녁
히카리모노,Viprevi,2026.01.18,5.0,저녁
헤키,발랄한 마스터_53381,2026.01.20,5.0,
헤키,기윤서,2026.01.19,5.0,
헤키,남남낭낭,2026.01.19,4.5,
헤키,진심혁,2026.01.19,4.8,
헤키,강명훈1,2026.01.19,4.0,
헤키,쵸이수,2026.01.19,5.0,
헤키,프리츠,2026.01.19,5.0,
헤키,Fmfmckc,2026.01.18,5.0,
헤키,화려한 맛사냥꾼_36656,2026.01.18,5.0,
헤키,고독한 셀럽_1551,2026.01.18,5.0,
헤키,여유로운 셀럽_58107,2026.01.18,5.0,
헤키,감이_,2026.01.18,5.0,
헤키,똑똑한 마스터_54955,2026.01.18,5.0,
헤키,꼼꼼한 셀럽_91305,2026.01.18,5.0,
헤키,정웡콩,2026.01.18,5.0,
헤키,BenKim95,2026.01.18,5.0,
어물전 청 잠실점,nimbu****,2026.01.20,5.0,저녁
어물전 청 잠실점,niceguy8673,2026.01.20,4.8,저녁
어물전 청 잠실점,말리구지아,2026.01.20,5.0,저녁
어물전 청 잠실점,psyhjyl,2026.01.19,5.0,저녁
어물전 청 잠실점,조용한 미식가_36700,2026.01.18,1.7,점심
어물전 청 잠실점,튀이잉,2026.01.18,5.0,점심
어물전 청 잠실점,골라파떡,2026.01.18,5.0,저녁
어물전 청 잠실점,mat_zzibi,2026.01.18,4.5,점심
어물전 청 잠실점,여유로운 셀럽_30061,2026.01.18,1.7,저녁
어물전 청 잠실점,남다른 마스터_12603,2026.01.18,5.0,저녁
어물전 청 잠실점,SSong지원♡,2026.01.18,5.0,저녁
어물전 청 잠실점,임새,2026.01.17,5.0,점심
죠죠 대학로점,파누,2026.01.20,1.7,저녁
죠죠 대학로점,범블비질란테,2026.01.19,5.0,저녁
죠죠 대학로점,쾌활한 마스터_51923,2026.01.18,4.8,점심
갓포아키 삼성점,사내아이,2026.01.20,5.0,저녁
갓포아키 삼성점,임동훈222,2026.01.20,5.0,점심
갓포아키 삼성점,특별한 식도락가_38943,2026.01.20,5.0,저녁
갓포아키 삼성점,BSH726,2026.01.19,5.0,저녁
갓포아키 삼성점,Maaruu,2026.01.19,5.0,저녁
갓포아키 삼성점,신나는 식도락가_81670,2026.01.19,5.0,점심
갓포아키 삼성점,south hong,2026.01.18,5.0,저녁
갓포아키 삼성점,개구진 개척가_31772,2026.01.18,4.7,저녁
갓포아키 삼성점,문덕호,2026.01.18,5.0,저녁
갓포아키 삼성점,비범한 셀럽_28125,2026.01.18,3.5,저녁
갓포아키 삼성점,꿈꾸는 셀럽_72610,2026.01.18,5.0,저녁
더이탈리안 클럽,행복한 식객_71463,2026.01.21,4.2,저녁
더이탈리안 클럽,쿠킹0425,2026.01.20,3.0,저녁
더이탈리안 클럽,예리한 미식가_83776,2026.01.20,5.0,저녁
더이탈리안 클럽,kosaol812,2026.01.19,5.0,저녁
더이탈리안 클럽,Hide,2026.01.19,5.0,점심
더이탈리안 클럽,지혜로운 식도락가_36633,2026.01.19,5.0,점심
더이탈리안 클럽,Rene Ahn,2026.01.19,3.5,저녁
더이탈리안 클럽,렬쓰,2026.01.18,4.5,점심
더이탈리안 클럽,인기많은 미식가_26393,2026.01.18,5.0,저녁
더이탈리안 클럽,꼬북대장,2026.01.18,4.5,저녁
더이탈리안 클럽,예리한 셀럽_81654,2026.01.18,5.0,점심
더이탈리안 클럽,In My Solitude,2026.01.18,4.3,점심
더이탈리안 클럽,Kyna1204,2026.01.18,3.7,점심
더이탈리안 클럽,깡총포롱맘,2026.01.18,5.0,저녁
더이탈리안 클럽,언주중,2026.01.18,4.0,점심
더이탈리안 클럽,특별한 식도락가_65037,2026.01.18,5.0,저녁
신안가옥,정직한 식객_99223,2026.01.20,5.0,저녁
신안가옥,"Jack, 전형",2026.01.20,5.0,저녁
신안가옥,블루치프,2026.01.19,5.0,저녁
신안가옥,건홍시,2026.01.18,4.0,저녁
신안가옥,초록붕붕카,2026.01.18,5.0,저녁
신안가옥,Kingmaker,2026.01.18,5.0,점심
키이로,블루써니야,2026.01.19,5.0,점심
키이로,밝은 식객_30093,2026.01.19,5.0,점심
죠죠 성수점,비범한 식객_30707,2026.01.20,5.0,
죠죠 성수점,지나0w0,2026.01.20,4.7,
죠죠 성수점,쾌활한 식객_10843,2026.01.20,5.0,
죠죠 성수점,즐거운 식도락가_12623,2026.01.20,4.5,
죠죠 성수점,민주주의,2026.01.19,2.5,
죠죠 성수점,화려한 미식가_78761,2026.01.19,5.0,
죠죠 성수점,재능있는 미식가_53545,2026.01.18,4.7,
죠죠 성수점,착한 미식가_49712,2026.01.18,4.5,
죠죠 성수점,착한 미식가_26691,2026.01.18,5.0,
죠죠 성수점,온천온슝이,2026.01.18,5.0,
죠죠 성수점,고독한 식객_39740,2026.01.18,5.0,
어물전 팔도,아나바다마파사,2026.01.19,5.0,저녁
을지깐깐,재미있는 개척가_40586,2026.01.18,5.0,점심
을지깐깐,친절한 쿠키,2026.01.18,5.0,점심
을지깐깐,꼼꼼한 개척가_13577,2026.01.17,3.8,점심
쌤쌤쌤 광화문,엠버에구궁,2026.01.20,4.0,저녁
쌤쌤쌤 광화문,재능있는 개척가_28904,2026.01.18,4.3,
쌤쌤쌤 광화문,sit.or.seona,2026.01.18,5.0,저녁
무탄 압구정 본점,설리말리꾸,2026.01.20,4.2,저녁
무탄 압구정 본점,mkpga,2026.01.18,5.0,저녁
무탄 압구정 본점,베개속침냄새,2026.01.18,5.0,점심
숯. 더 붓처스 엣지,맛점맛저12,2026.01.21,3.8,점심
숯. 더 붓처스 엣지,제크라네,2026.01.20,4.0,점심
숯. 더 붓처스 엣지,온화한 식도락가_94503,2026.01.19,5.0,저녁
숯. 더 붓처스 엣지,사랑스런그대여,2026.01.19,4.5,저녁
지강한식당 잠실점,패트릭9,2026.01.18,4.3,점심
지강한식당 잠실점,신종욱이,2026.01.18,5.0,
온6.5,딸기바나나버블,2026.01.20,5.0,점심
온6.5,Zokomi,2026.01.20,5.0,저녁
온6.5,shavin,2026.01.19,5.0,저녁
온6.5,흥미로운 맛사냥꾼_27624,2026.01.19,5.0,점심
온6.5,흰머리오목눈이1,2026.01.19,5.0,점심
온6.5,na0****,2026.01.18,4.0,점심
온6.5,마하트라,2026.01.18,3.2,점심
페리지 (PERIGEE),Youngmin Shin,2026.01.20,5.0,저녁
페리지 (PERIGEE),화려한 셀럽_25042,2026.01.20,5.0,저녁
페리지 (PERIGEE),비로도,2026.01.20,5.0,저녁
페리지 (PERIGEE),경쾌한 맛사냥꾼_81704,2026.01.18,5.0,저녁
페리지 (PERIGEE),아리에타,2026.01.18,4.0,저녁
페리지 (PERIGEE),은서은서,2026.01.18,5.0,저녁
보보식당,준영1234,2026.01.20,5.0,저녁
보보식당,여유로운 식객_2465,2026.01.20,2.0,저녁
보보식당,wjb4268,2026.01.20,3.3,점심
보보식당,닭터봉,2026.01.20,2.0,저녁
보보식당,그린그린!,2026.01.19,3.7,점심
보보식당,여유로운 맛사냥꾼_84687,2026.01.19,4.0,점심
보보식당,SHOOTIQUE,2026.01.19,5.0,저녁
보보식당,효가98,2026.01.18,3.7,점심
보보식당,성현임성,2026.01.18,5.0,점심
보보식당,김인상,2026.01.18,4.5,점심
보보식당,ybin88,2026.01.18,3.0,저녁
중식당 청 한남점,식객미객,2026.01.19,5.0,저녁
바 라핀부쉬,FreddieMac,2026.01.18,3.0,저녁
바 라핀부쉬,Lim_juyeon,2026.01.18,5.0,저녁
호시우보 여의도본점(TP타워),무션아이,2026.01.20,5.0,저녁
호시우보 여의도본점(TP타워),스테반,2026.01.20,3.0,점심
호시우보 여의도본점(TP타워),쇼미더맛집,2026.01.19,4.5,저녁
호시우보 여의도본점(TP타워),활기찬 미식가_23456,2026.01.19,5.0,저녁
호시우보 여의도본점(TP타워),태령51,2026.01.19,5.0,저녁
호시우보 여의도본점(TP타워),조용한 미식가_18765,2026.01.19,5.0,저녁
호시우보 여의도본점(TP타워),남다른 맛사냥꾼_13571,2026.01.19,5.0,저녁
호시우보 여의도본점(TP타워),zeze****,2026.01.19,5.0,저녁
호시우보 여의도본점(TP타워),하승민님,2026.01.18,5.0,저녁
호시우보 여의도본점(TP타워),허오영,2026.01.18,2.8,저녁
호시우보 여의도본점(TP타워),발랄한 미식가_1046,2026.01.18,5.0,저녁
뽀모,jsydk,2026.01.20,5.0,저녁
뽀모,은비두,2026.01.20,5.0,점심
뽀모,이상해시,2026.01.19,4.7,저녁
뽀모,야유로운,2026.01.19,3.7,점심
뽀모,ygm450,2026.01.19,5.0,저녁
뽀모,미식한고독가0117,2026.01.19,4.7,점심
뽀모,MILESTONE,2026.01.19,3.3,저녁
뽀모,은서69,2026.01.19,5.0,저녁
뽀모,박승우442,2026.01.18,4.5,저녁
뽀모,서치김,2026.01.18,5.0,점심
뽀모,온화한 미식가_42978,2026.01.18,5.0,점심
뽀모,깜찍한 마스터_5773,2026.01.18,5.0,점심
뽀모,유명한 마스터_12244,2026.01.18,5.0,저녁
뽀모,Caught table,2026.01.18,5.0,저녁
라오삐약,진아85,2026.01.19,5.0,
라오삐약,도도한 식객_98371,2026.01.18,5.0,
동남방앗간 한남,말리구지아,2026.01.20,3.0,저녁
동남방앗간 한남,범킴짱,2026.01.19,3.5,저녁
동남방앗간 한남,경쾌한 식도락가_13431,2026.01.19,5.0,저녁
동남방앗간 한남,흥미로운 개척가_75328,2026.01.19,4.5,저녁
동남방앗간 한남,남다른 식객_97222,2026.01.19,3.5,저녁
동남방앗간 한남,차진영,2026.01.18,3.8,저녁
동남방앗간 한남,최고의 맛사냥꾼_84758,2026.01.18,5.0,저녁
동남방앗간 한남,정직한 셀럽_73113,2026.01.18,4.0,저녁
비스트로 앤트로,숨하,2026.01.19,3.3,점심
비스트로 앤트로,mvpiw,2026.01.18,5.0,저녁
양출서울,johnny bravo,2026.01.19,5.0,저녁
양출서울,급두,2026.01.19,5.0,저녁
불래,맛점맛저12,2026.01.21,3.3,저녁
불래,Rosy로지,2026.01.20,4.5,저녁
불래,하누수,2026.01.19,5.0,저녁
불래,소피아고,2026.01.19,2.8,저녁
불래,챙e510,2026.01.18,5.0,저녁
차이나룸 몬드리안 호텔,무젯타,2026.01.19,5.0,저녁
차이나룸 몬드리안 호텔,냐옹야옹잉,2026.01.19,5.0,점심
차이나룸 몬드리안 호텔,윤성대,2026.01.18,4.0,점심
차이나룸 몬드리안 호텔,치치치,2026.01.18,2.5,점심
차이나룸 몬드리안 호텔,pulang,2026.01.18,5.0,점심
차이나룸 몬드리안 호텔,서울포테이토,2026.01.18,5.0,점심
차이나룸 몬드리안 호텔,8PSCIMO,2026.01.18,5.0,저녁
차이나룸 몬드리안 호텔,므모먀미,2026.01.18,5.0,점심
레스토랑 온 ON,특별한 미식가_43483,2026.01.21,5.0,저녁
레스토랑 온 ON,발랄한 식도락가_90587,2026.01.18,5.0,저녁
호루몬,지환&하린맘❤윤경,2026.01.21,5.0,저녁
호루몬,HanTJ,2026.01.20,4.5,저녁
호루몬,Wowwow0,2026.01.20,5.0,저녁
호루몬,쾌활한 개척가_82559,2026.01.19,5.0,저녁
호루몬,기몽준,2026.01.19,5.0,저녁
호루몬,테니스보이94,2026.01.19,5.0,저녁
호루몬,루미엉아,2026.01.18,4.0,저녁
타카 스키야키&우나기,yyyhyun__,2026.01.20,4.3,점심
타카 스키야키&우나기,zoonoo94,2026.01.19,4.0,저녁
타카 스키야키&우나기,가진맘,2026.01.19,4.5,점심
타카 스키야키&우나기,World Travelist,2026.01.19,5.0,저녁
타카 스키야키&우나기,응딘은딘,2026.01.19,4.5,점심
타카 스키야키&우나기,mikhaila3759,2026.01.18,5.0,점심
타카 스키야키&우나기,의경ks,2026.01.18,5.0,점심
소울 SOUL,HEEZINIYUMM,2026.01.20,5.0,저녁
소울 SOUL,미식원숭이,2026.01.20,4.5,점심
소울 SOUL,짱멋돌이,2026.01.19,5.0,점심
소울 SOUL,Sswook1,2026.01.19,5.0,저녁
소울 SOUL,꿈꾸는 맛사냥꾼_64584,2026.01.19,5.0,저녁
소울 SOUL,예리한 미식가_35363,2026.01.19,5.0,저녁
소울 SOUL,복싱하는아랍두부,2026.01.19,5.0,점심
소울 SOUL,최고의 마스터_40582,2026.01.19,5.0,저녁
소울 SOUL,메추리알2,2026.01.19,5.0,저녁
소울 SOUL,ahahhh,2026.01.19,5.0,점심
소울 SOUL,로로로kh,2026.01.19,4.5,점심
소울 SOUL,듕기디동,2026.01.19,5.0,점심
소울 SOUL,최미셸미라,2026.01.19,4.0,점심
소울 SOUL,화려한 마스터_83862,2026.01.19,5.0,점심
소울 SOUL,kimsey,2026.01.19,4.5,저녁
소울 SOUL,ch연,2026.01.19,4.5,저녁
소울 SOUL,인기많은 미식가_26393,2026.01.18,5.0,저녁
소울 SOUL,조용한 개척가_67995,2026.01.18,5.0,저녁
소울 SOUL,June507,2026.01.18,4.8,점심
소울 SOUL,로미오페라,2026.01.18,4.5,저녁
소울 SOUL,Hyunsoo90,2026.01.18,4.7,저녁
소울 SOUL,덩이덩덩,2026.01.18,5.0,저녁
몽도 (Mòndo),라라롭,2026.01.19,5.0,저녁
몽도 (Mòndo),우징우징,2026.01.18,5.0,점심
